filename,xmin,ymin,xmax,ymax,class,label
niihau_2_1391_10227_16842.jpg,427,50,447,81,2,unidentified object
niihau_2_1391_10227_16842.jpg,439,91,474,121,2,unidentified object
niihau_2_1391_10227_16842.jpg,372,298,400,322,2,unidentified object
niihau_2_1391_10227_16842.jpg,339,83,380,131,2,unidentified object
niihau_2_1391_10227_16842.jpg,417,81,452,116,2,unidentified object
niihau_2_1391_10227_16842.jpg,417,252,445,277,2,unidentified object
niihau_2_1391_10227_16842.jpg,197,217,229,261,2,unidentified object
niihau_2_1391_10227_16842.jpg,204,280,236,311,2,unidentified object
niihau_2_1391_10227_16842.jpg,335,138,362,161,2,unidentified object
niihau_2_1391_10227_16842.jpg,298,0,337,45,2,unidentified object
niihau_2_1391_10227_16842.jpg,238,76,287,126,2,unidentified object
niihau_2_1391_10227_16842.jpg,367,332,390,359,2,unidentified object
niihau_2_1391_10227_16842.jpg,502,58,562,120,4,line fragment
niihau_2_1391_10423_16050.jpg,327,20,355,49,1,buoy
niihau_2_1391_10423_16050.jpg,374,153,392,172,1,buoy
niihau_2_1391_10423_16050.jpg,248,156,278,178,1,buoy
niihau_2_1391_10423_16050.jpg,177,452,206,477,1,buoy
niihau_2_1391_10423_16050.jpg,202,377,226,402,1,buoy
niihau_2_1391_10423_16050.jpg,220,554,243,579,1,buoy
niihau_2_1391_10423_16050.jpg,226,522,251,552,1,buoy
niihau_2_1391_10423_16050.jpg,205,525,232,550,1,buoy
niihau_2_1391_10423_16050.jpg,188,470,221,502,1,buoy
niihau_2_1391_10423_16050.jpg,148,522,172,550,1,buoy
niihau_2_1391_10423_16050.jpg,240,17,275,50,2,unidentified object
niihau_2_1391_10423_16050.jpg,420,213,447,242,2,unidentified object
niihau_2_1391_10423_16050.jpg,228,237,282,281,2,unidentified object
niihau_2_1391_10423_16050.jpg,295,342,342,385,2,unidentified object
niihau_2_1391_10423_16050.jpg,385,141,429,207,2,unidentified object
niihau_2_1391_10423_16050.jpg,276,329,312,372,2,unidentified object
niihau_2_1391_10423_16050.jpg,228,460,253,487,2,unidentified object
niihau_2_1391_10423_16050.jpg,148,465,195,505,2,unidentified object
niihau_2_1391_10423_16050.jpg,115,535,151,570,2,unidentified object
niihau_2_1391_10423_16050.jpg,442,1,484,50,2,unidentified object
niihau_2_1391_10423_16050.jpg,380,1,417,37,2,unidentified object
niihau_2_1391_10423_16050.jpg,339,70,365,111,2,unidentified object
niihau_2_1391_10423_16050.jpg,325,186,359,236,2,unidentified object
niihau_2_1391_10423_16050.jpg,370,83,407,111,2,unidentified object
niihau_2_1391_10423_16050.jpg,347,53,399,98,2,unidentified object
niihau_2_1391_10423_16050.jpg,349,287,385,337,2,unidentified object
niihau_2_1391_10423_16050.jpg,261,447,397,640,3,net cloth
niihau_2_1391_10423_16050.jpg,292,265,324,302,3,net cloth
niihau_2_1391_10423_16050.jpg,300,275,339,365,7,processed wood
niihau_2_1391_10433_16405.jpg,178,115,211,146,1,buoy
niihau_2_1391_10433_16405.jpg,113,332,140,357,1,buoy
niihau_2_1391_10433_16405.jpg,29,515,55,545,1,buoy
niihau_2_1391_10433_16405.jpg,83,507,115,537,1,buoy
niihau_2_1391_10433_16405.jpg,167,98,196,123,1,buoy
niihau_2_1391_10433_16405.jpg,192,22,216,46,1,buoy
niihau_2_1391_10433_16405.jpg,210,198,233,223,1,buoy
niihau_2_1391_10433_16405.jpg,216,167,241,197,1,buoy
niihau_2_1391_10433_16405.jpg,195,170,222,196,1,buoy
niihau_2_1391_10433_16405.jpg,138,167,162,196,1,buoy
niihau_2_1391_10433_16405.jpg,160,432,192,467,2,unidentified object
niihau_2_1391_10433_16405.jpg,130,575,156,597,2,unidentified object
niihau_2_1391_10433_16405.jpg,27,330,45,354,2,unidentified object
niihau_2_1391_10433_16405.jpg,93,427,131,482,2,unidentified object
niihau_2_1391_10433_16405.jpg,32,514,81,564,2,unidentified object
niihau_2_1391_10433_16405.jpg,133,520,173,569,2,unidentified object
niihau_2_1391_10433_16405.jpg,212,517,247,554,2,unidentified object
niihau_2_1391_10433_16405.jpg,232,529,267,559,2,unidentified object
niihau_2_1391_10433_16405.jpg,222,487,242,519,2,unidentified object
niihau_2_1391_10433_16405.jpg,176,457,217,504,2,unidentified object
niihau_2_1391_10433_16405.jpg,226,445,266,480,2,unidentified object
niihau_2_1391_10433_16405.jpg,256,474,295,510,2,unidentified object
niihau_2_1391_10433_16405.jpg,202,565,247,604,2,unidentified object
niihau_2_1391_10433_16405.jpg,285,0,332,30,2,unidentified object
niihau_2_1391_10433_16405.jpg,218,106,243,133,2,unidentified object
niihau_2_1391_10433_16405.jpg,138,110,185,150,2,unidentified object
niihau_2_1391_10433_16405.jpg,105,180,141,215,2,unidentified object
niihau_2_1391_10433_16405.jpg,260,88,388,340,3,net cloth
niihau_2_1391_10433_16405.jpg,296,495,357,557,4,line fragment
niihau_2_1391_10541_15695.jpg,396,127,424,156,1,buoy
niihau_2_1391_10541_15695.jpg,367,200,392,224,1,buoy
niihau_2_1391_10541_15695.jpg,197,186,225,215,1,buoy
niihau_2_1391_10541_15695.jpg,131,512,161,534,1,buoy
niihau_2_1391_10541_15695.jpg,256,507,275,527,1,buoy
niihau_2_1391_10541_15695.jpg,382,335,410,375,1,buoy
niihau_2_1391_10541_15695.jpg,210,375,237,404,1,buoy
niihau_2_1391_10541_15695.jpg,121,372,156,405,2,unidentified object
niihau_2_1391_10541_15695.jpg,148,214,182,247,2,unidentified object
niihau_2_1391_10541_15695.jpg,365,295,395,330,2,unidentified object
niihau_2_1391_10541_15695.jpg,301,300,340,340,2,unidentified object
niihau_2_1391_10541_15695.jpg,325,355,365,405,2,unidentified object
niihau_2_1391_10541_15695.jpg,282,342,312,375,2,unidentified object
niihau_2_1391_10541_15695.jpg,369,265,399,288,2,unidentified object
niihau_2_1391_10541_15695.jpg,266,216,299,262,2,unidentified object
niihau_2_1391_10541_15695.jpg,390,296,428,335,2,unidentified object
niihau_2_1391_10541_15695.jpg,262,355,300,392,2,unidentified object
niihau_2_1391_10541_15695.jpg,221,425,247,467,2,unidentified object
niihau_2_1391_10541_15695.jpg,111,592,165,635,2,unidentified object
niihau_2_1391_10541_15695.jpg,302,569,330,597,2,unidentified object
niihau_2_1391_10541_15695.jpg,228,407,281,452,2,unidentified object
niihau_2_1391_10541_15695.jpg,252,439,288,467,2,unidentified object
niihau_2_1391_10541_15695.jpg,207,540,241,590,2,unidentified object
niihau_2_1391_10541_15695.jpg,350,256,377,281,2,unidentified object
niihau_2_1391_10541_15695.jpg,387,174,421,203,2,unidentified object
niihau_2_1391_10541_15695.jpg,431,152,464,184,2,unidentified object
niihau_2_1391_10541_15695.jpg,349,297,377,332,2,unidentified object
niihau_2_1391_10541_15695.jpg,267,497,311,562,2,unidentified object
niihau_2_1391_10541_15695.jpg,484,100,526,143,2,unidentified object
niihau_2_1391_10541_15695.jpg,524,21,595,93,2,unidentified object
niihau_2_1391_10541_15695.jpg,407,43,446,79,2,unidentified object
niihau_2_1391_10541_15695.jpg,337,36,396,92,2,unidentified object
niihau_2_1391_10541_15695.jpg,360,134,400,184,2,unidentified object
niihau_2_1391_10541_15695.jpg,167,27,295,202,7,processed wood
niihau_2_1391_10541_15695.jpg,229,38,328,230,7,processed wood
niihau_2_1391_10858_14287.jpg,420,425,447,460,1,buoy
niihau_2_1391_10858_14287.jpg,455,166,477,191,1,buoy
niihau_2_1391_10858_14287.jpg,569,29,592,55,1,buoy
niihau_2_1391_10858_14287.jpg,489,34,539,70,1,buoy
niihau_2_1391_10858_14287.jpg,439,128,462,150,1,buoy
niihau_2_1391_10858_14287.jpg,315,257,340,286,1,buoy
niihau_2_1391_10858_14287.jpg,470,163,500,200,2,unidentified object
niihau_2_1391_10858_14287.jpg,459,131,490,162,2,unidentified object
niihau_2_1391_10858_14287.jpg,113,570,141,607,2,unidentified object
niihau_2_1391_10858_14287.jpg,260,405,290,440,2,unidentified object
niihau_2_1391_10858_14287.jpg,201,308,250,360,2,unidentified object
niihau_2_1391_10858_14287.jpg,437,202,472,243,2,unidentified object
niihau_2_1391_10858_14287.jpg,385,570,412,607,2,unidentified object
niihau_2_1391_10858_14287.jpg,420,390,459,427,2,unidentified object
niihau_2_1391_10858_14287.jpg,414,248,455,288,2,unidentified object
niihau_2_1391_10858_14287.jpg,165,316,200,349,2,unidentified object
niihau_2_1391_10858_14287.jpg,342,116,380,153,2,unidentified object
niihau_2_1391_10858_14287.jpg,287,296,316,334,2,unidentified object
niihau_2_1391_10858_14287.jpg,330,135,367,172,2,unidentified object
niihau_2_1391_10858_14287.jpg,256,183,382,457,3,net cloth
niihau_2_1391_10858_14287.jpg,460,364,542,455,3,net cloth
niihau_2_1391_10858_14287.jpg,427,539,508,639,3,net cloth
niihau_2_1391_10858_14287.jpg,415,0,532,130,3,net cloth
niihau_2_1391_10858_14287.jpg,472,181,537,359,3,net cloth
niihau_2_1391_10858_14287.jpg,542,93,600,185,3,net cloth
niihau_2_1391_10858_14287.jpg,270,482,379,587,3,net cloth
niihau_2_1391_10858_14287.jpg,392,402,435,445,6,tire
niihau_2_1391_10858_14287.jpg,131,394,262,424,7,processed wood
niihau_2_1391_10858_14287.jpg,131,335,206,459,7,processed wood
niihau_2_1391_10936_13267.jpg,316,75,350,108,1,buoy
niihau_2_1391_10936_13267.jpg,449,141,472,168,1,buoy
niihau_2_1391_10936_13267.jpg,409,307,432,332,1,buoy
niihau_2_1391_10936_13267.jpg,470,203,502,232,2,unidentified object
niihau_2_1391_10936_13267.jpg,301,292,340,347,2,unidentified object
niihau_2_1391_10936_13267.jpg,267,101,322,150,2,unidentified object
niihau_2_1391_10936_13267.jpg,466,342,495,364,2,unidentified object
niihau_2_1391_10936_13267.jpg,444,0,482,24,2,unidentified object
niihau_2_1391_10936_13267.jpg,519,0,560,21,2,unidentified object
niihau_2_1391_10936_13267.jpg,610,7,640,34,2,unidentified object
niihau_2_1391_10936_13267.jpg,464,396,503,442,2,unidentified object
niihau_2_1391_10936_13267.jpg,420,541,463,575,2,unidentified object
niihau_2_1391_10936_13267.jpg,492,158,509,180,2,unidentified object
niihau_2_1391_10936_13267.jpg,422,335,450,368,2,unidentified object
niihau_2_1391_10936_13267.jpg,539,29,557,50,2,unidentified object
niihau_2_1391_10936_13267.jpg,552,0,602,34,2,unidentified object
niihau_2_1391_10936_13267.jpg,465,5,502,45,2,unidentified object
niihau_2_1391_10936_13267.jpg,273,51,295,83,2,unidentified object
niihau_2_1391_10936_13267.jpg,312,241,345,287,2,unidentified object
niihau_2_1391_10936_13267.jpg,514,281,537,312,2,unidentified object
niihau_2_1391_10936_13267.jpg,360,182,399,220,2,unidentified object
niihau_2_1391_10936_13267.jpg,569,192,607,217,2,unidentified object
niihau_2_1391_10936_13267.jpg,527,158,559,188,2,unidentified object
niihau_2_1391_10936_13267.jpg,582,240,617,271,2,unidentified object
niihau_2_1391_10936_13267.jpg,529,81,572,133,2,unidentified object
niihau_2_1391_10936_13267.jpg,593,470,640,519,3,net cloth
niihau_2_1391_10936_13267.jpg,552,261,604,296,3,net cloth
niihau_2_1391_10936_13267.jpg,329,0,442,66,7,processed wood
niihau_2_1391_10970_10278.jpg,540,315,577,345,1,buoy
niihau_2_1391_10970_10278.jpg,247,151,273,173,1,buoy
niihau_2_1391_10970_10278.jpg,278,12,307,41,1,buoy
niihau_2_1391_10970_10278.jpg,382,4,414,30,1,buoy
niihau_2_1391_10970_10278.jpg,266,442,293,475,1,buoy
niihau_2_1391_10970_10278.jpg,430,262,460,297,1,buoy
niihau_2_1391_10970_10278.jpg,585,480,610,507,1,buoy
niihau_2_1391_10970_10278.jpg,597,412,624,442,1,buoy
niihau_2_1391_10970_10278.jpg,559,222,612,297,1,buoy
niihau_2_1391_10970_10278.jpg,567,98,597,123,1,buoy
niihau_2_1391_10970_10278.jpg,565,121,595,145,1,buoy
niihau_2_1391_10970_10278.jpg,574,412,599,445,2,unidentified object
niihau_2_1391_10970_10278.jpg,559,281,602,318,2,unidentified object
niihau_2_1391_10970_10278.jpg,615,467,640,515,2,unidentified object
niihau_2_1391_10970_10278.jpg,302,32,330,55,2,unidentified object
niihau_2_1391_10970_10278.jpg,317,1,354,32,2,unidentified object
niihau_2_1391_10970_10278.jpg,507,318,527,342,2,unidentified object
niihau_2_1391_10970_10278.jpg,282,460,308,487,2,unidentified object
niihau_2_1391_10970_10278.jpg,241,432,263,457,2,unidentified object
niihau_2_1391_10970_10278.jpg,490,120,519,145,2,unidentified object
niihau_2_1391_10970_10278.jpg,530,41,559,74,2,unidentified object
niihau_2_1391_10970_10278.jpg,602,262,627,288,2,unidentified object
niihau_2_1391_10970_10278.jpg,519,263,547,287,2,unidentified object
niihau_2_1391_10970_10278.jpg,430,266,462,297,2,unidentified object
niihau_2_1391_10970_10278.jpg,600,584,625,607,2,unidentified object
niihau_2_1391_10970_10278.jpg,584,20,615,50,2,unidentified object
niihau_2_1391_10970_10278.jpg,612,32,637,60,2,unidentified object
niihau_2_1391_10970_10278.jpg,535,71,565,111,3,net cloth
niihau_2_1391_10970_10278.jpg,287,155,340,200,6,tire
niihau_2_1391_10970_10278.jpg,590,390,640,440,7,processed wood
niihau_2_1391_10970_10278.jpg,275,278,365,362,7,processed wood
niihau_2_1391_10970_12368.jpg,444,454,467,480,1,buoy
niihau_2_1391_10970_12368.jpg,540,493,563,519,1,buoy
niihau_2_1391_10970_12368.jpg,528,488,551,514,1,buoy
niihau_2_1391_10970_12368.jpg,209,311,232,337,1,buoy
niihau_2_1391_10970_12368.jpg,494,1,525,35,1,buoy
niihau_2_1391_10970_12368.jpg,557,435,590,467,2,unidentified object
niihau_2_1391_10970_12368.jpg,619,197,640,220,2,unidentified object
niihau_2_1391_10970_12368.jpg,372,96,400,128,2,unidentified object
niihau_2_1391_10970_12368.jpg,380,143,402,165,2,unidentified object
niihau_2_1391_10970_12368.jpg,342,165,362,185,2,unidentified object
niihau_2_1391_10970_12368.jpg,469,517,524,560,2,unidentified object
niihau_2_1391_10970_12368.jpg,313,583,359,625,2,unidentified object
niihau_2_1391_10970_12368.jpg,618,507,640,542,2,unidentified object
niihau_2_1391_10970_12368.jpg,585,512,617,537,2,unidentified object
niihau_2_1391_10970_12368.jpg,542,46,570,85,2,unidentified object
niihau_2_1391_10970_12368.jpg,425,385,480,420,2,unidentified object
niihau_2_1391_10970_12368.jpg,507,414,535,439,2,unidentified object
niihau_2_1391_10970_12368.jpg,308,310,330,330,2,unidentified object
niihau_2_1391_10970_12368.jpg,497,128,565,171,2,unidentified object
niihau_2_1391_10970_12368.jpg,615,196,639,221,2,unidentified object
niihau_2_1391_10970_12368.jpg,544,86,570,123,2,unidentified object
niihau_2_1391_10970_12368.jpg,564,282,597,316,2,unidentified object
niihau_2_1391_10970_12368.jpg,505,176,537,210,2,unidentified object
niihau_2_1391_10970_12368.jpg,302,479,335,522,2,unidentified object
niihau_2_1391_10970_12368.jpg,429,171,470,205,2,unidentified object
niihau_2_1391_10970_12368.jpg,395,140,415,167,2,unidentified object
niihau_2_1391_10970_12368.jpg,599,0,622,13,2,unidentified object
niihau_2_1391_10970_12368.jpg,430,196,512,308,3,net cloth
niihau_2_1391_10970_12368.jpg,227,454,382,589,7,processed wood
niihau_2_1391_10988_12905.jpg,269,439,295,468,1,buoy
niihau_2_1391_10988_12905.jpg,436,229,469,255,1,buoy
niihau_2_1391_10988_12905.jpg,457,252,482,273,1,buoy
niihau_2_1391_10988_12905.jpg,435,207,467,237,1,buoy
niihau_2_1391_10988_12905.jpg,395,332,424,369,1,buoy
niihau_2_1391_10988_12905.jpg,397,504,420,530,1,buoy
niihau_2_1391_10988_12905.jpg,565,340,589,359,2,unidentified object
niihau_2_1391_10988_12905.jpg,557,370,597,395,2,unidentified object
niihau_2_1391_10988_12905.jpg,555,245,582,268,2,unidentified object
niihau_2_1391_10988_12905.jpg,517,255,542,291,2,unidentified object
niihau_2_1391_10988_12905.jpg,534,225,564,252,2,unidentified object
niihau_2_1391_10988_12905.jpg,485,201,520,231,2,unidentified object
niihau_2_1391_10988_12905.jpg,455,232,485,261,2,unidentified object
niihau_2_1391_10988_12905.jpg,497,325,545,359,2,unidentified object
niihau_2_1391_10988_12905.jpg,472,325,509,359,2,unidentified object
niihau_2_1391_10988_12905.jpg,500,355,550,395,2,unidentified object
niihau_2_1391_10988_12905.jpg,467,349,507,387,2,unidentified object
niihau_2_1391_10988_12905.jpg,412,367,450,407,2,unidentified object
niihau_2_1391_10988_12905.jpg,222,414,242,445,2,unidentified object
niihau_2_1391_10988_12905.jpg,261,602,293,639,2,unidentified object
niihau_2_1391_10988_12905.jpg,308,544,347,582,2,unidentified object
niihau_2_1391_10988_12905.jpg,517,554,555,580,2,unidentified object
niihau_2_1391_10988_12905.jpg,475,520,507,550,2,unidentified object
niihau_2_1391_10988_12905.jpg,530,602,565,632,2,unidentified object
niihau_2_1391_10988_12905.jpg,613,14,640,44,2,unidentified object
niihau_2_1391_10988_12905.jpg,490,145,534,198,2,unidentified object
niihau_2_1391_10988_12905.jpg,296,45,339,90,2,unidentified object
niihau_2_1391_10988_12905.jpg,440,520,457,542,2,unidentified object
niihau_2_1391_10988_12905.jpg,487,390,505,412,2,unidentified object
niihau_2_1391_10988_12905.jpg,477,442,520,495,2,unidentified object
niihau_2_1391_10988_12905.jpg,419,565,450,595,2,unidentified object
niihau_2_1391_10988_12905.jpg,415,246,440,267,2,unidentified object
niihau_2_1391_10988_12905.jpg,215,462,270,512,2,unidentified object
niihau_2_1391_10988_12905.jpg,572,497,627,630,3,net cloth
niihau_2_1391_10988_12905.jpg,585,407,640,439,4,line fragment
niihau_2_1391_10988_12905.jpg,587,216,630,256,6,tire
niihau_2_1391_10988_12905.jpg,277,360,390,429,7,processed wood
niihau_2_1391_10988_12905.jpg,267,316,352,410,7,processed wood
niihau_2_1391_10988_12905.jpg,222,288,417,350,7,processed wood
niihau_2_1391_10995_13850.jpg,187,183,208,208,1,buoy
niihau_2_1391_10995_13850.jpg,170,360,222,429,1,buoy
niihau_2_1391_10995_13850.jpg,432,465,455,492,1,buoy
niihau_2_1391_10995_13850.jpg,352,470,402,507,1,buoy
niihau_2_1391_10995_13850.jpg,302,565,325,587,1,buoy
niihau_2_1391_10995_13850.jpg,318,602,340,627,1,buoy
niihau_2_1391_10995_13850.jpg,334,600,362,637,2,unidentified object
niihau_2_1391_10995_13850.jpg,414,126,448,168,2,unidentified object
niihau_2_1391_10995_13850.jpg,208,288,245,325,2,unidentified object
niihau_2_1391_10995_13850.jpg,250,389,281,422,2,unidentified object
niihau_2_1391_10995_13850.jpg,232,410,257,447,2,unidentified object
niihau_2_1391_10995_13850.jpg,410,302,444,344,2,unidentified object
niihau_2_1391_10995_13850.jpg,206,552,242,590,2,unidentified object
niihau_2_1391_10995_13850.jpg,192,572,230,609,2,unidentified object
niihau_2_1391_10995_13850.jpg,322,567,354,599,2,unidentified object
niihau_2_1391_10995_13850.jpg,265,332,301,370,2,unidentified object
niihau_2_1391_10995_13850.jpg,205,139,233,167,2,unidentified object
niihau_2_1391_10995_13850.jpg,253,409,395,632,3,net cloth
niihau_2_1391_10995_13850.jpg,405,530,462,622,3,net cloth
niihau_2_1391_10995_13850.jpg,329,6,387,80,3,net cloth
niihau_2_1391_10995_13850.jpg,491,38,553,134,3,net cloth
niihau_2_1391_10995_13850.jpg,422,157,470,205,3,net cloth
niihau_2_1391_10995_13850.jpg,206,272,418,368,3,net cloth
niihau_2_1391_10995_13850.jpg,292,395,370,440,4,line fragment
niihau_2_1391_10995_13850.jpg,155,124,281,276,7,processed wood
niihau_2_1391_11002_14653.jpg,276,60,302,95,1,buoy
niihau_2_1391_11002_14653.jpg,170,385,195,410,1,buoy
niihau_2_1391_11002_14653.jpg,147,461,177,491,1,buoy
niihau_2_1391_11002_14653.jpg,197,531,227,561,1,buoy
niihau_2_1391_11002_14653.jpg,228,317,258,347,1,buoy
niihau_2_1391_11002_14653.jpg,66,316,91,343,1,buoy
niihau_2_1391_11002_14653.jpg,193,275,235,317,2,unidentified object
niihau_2_1391_11002_14653.jpg,131,408,164,443,2,unidentified object
niihau_2_1391_11002_14653.jpg,116,39,146,75,2,unidentified object
niihau_2_1391_11002_14653.jpg,277,25,315,60,2,unidentified object
niihau_2_1391_11002_14653.jpg,173,564,218,609,2,unidentified object
niihau_2_1391_11002_14653.jpg,175,486,206,520,2,unidentified object
niihau_2_1391_11002_14653.jpg,200,327,237,372,2,unidentified object
niihau_2_1391_11002_14653.jpg,133,394,163,421,2,unidentified object
niihau_2_1391_11002_14653.jpg,241,205,267,242,2,unidentified object
niihau_2_1391_11002_14653.jpg,222,267,253,310,2,unidentified object
niihau_2_1391_11002_14653.jpg,240,270,277,308,2,unidentified object
niihau_2_1391_11002_14653.jpg,322,407,350,437,2,unidentified object
niihau_2_1391_11002_14653.jpg,126,116,235,221,3,net cloth
niihau_2_1391_11002_14653.jpg,263,173,375,465,3,net cloth
niihau_2_1391_11002_14653.jpg,142,0,211,76,3,net cloth
niihau_2_1391_11002_14653.jpg,303,325,400,495,3,net cloth
niihau_2_1391_11002_14653.jpg,316,0,399,90,3,net cloth
niihau_2_1391_11002_14653.jpg,247,37,292,79,6,tire
niihau_2_1391_11002_14653.jpg,0,27,118,58,7,processed wood
niihau_2_1391_11017_10986.jpg,514,316,542,342,1,buoy
niihau_2_1391_11017_10986.jpg,539,158,574,195,1,buoy
niihau_2_1391_11017_10986.jpg,437,347,464,372,1,buoy
niihau_2_1391_11017_10986.jpg,223,198,252,232,2,unidentified object
niihau_2_1391_11017_10986.jpg,462,250,485,285,2,unidentified object
niihau_2_1391_11017_10986.jpg,513,0,620,59,2,unidentified object
niihau_2_1391_11017_10986.jpg,415,547,450,589,2,unidentified object
niihau_2_1391_11017_10986.jpg,276,201,308,237,2,unidentified object
niihau_2_1391_11017_10986.jpg,419,7,449,40,2,unidentified object
niihau_2_1391_11017_10986.jpg,455,15,479,37,2,unidentified object
niihau_2_1391_11017_10986.jpg,504,113,539,146,2,unidentified object
niihau_2_1391_11017_10986.jpg,574,111,595,133,2,unidentified object
niihau_2_1391_11017_10986.jpg,439,281,487,320,2,unidentified object
niihau_2_1391_11017_10986.jpg,255,141,291,172,2,unidentified object
niihau_2_1391_11017_10986.jpg,527,370,552,400,2,unidentified object
niihau_2_1391_11017_10986.jpg,427,515,457,545,2,unidentified object
niihau_2_1391_11017_10986.jpg,454,467,515,519,2,unidentified object
niihau_2_1391_11017_10986.jpg,485,434,512,470,2,unidentified object
niihau_2_1391_11017_10986.jpg,517,237,540,282,2,unidentified object
niihau_2_1391_11017_10986.jpg,550,76,580,106,2,unidentified object
niihau_2_1391_11017_10986.jpg,572,355,605,407,2,unidentified object
niihau_2_1391_11017_10986.jpg,555,126,634,237,3,net cloth
niihau_2_1391_11017_10986.jpg,470,64,534,108,3,net cloth
niihau_2_1391_11017_10986.jpg,375,360,427,435,3,net cloth
niihau_2_1391_11017_10986.jpg,312,187,357,226,6,tire
niihau_2_1391_11017_10986.jpg,585,232,624,340,7,processed wood
niihau_2_1391_11017_10986.jpg,296,225,342,414,7,processed wood
niihau_2_1391_11191_11822.jpg,281,143,312,172,1,buoy
niihau_2_1391_11191_11822.jpg,292,387,317,415,1,buoy
niihau_2_1391_11191_11822.jpg,265,380,290,410,1,buoy
niihau_2_1391_11191_11822.jpg,246,367,277,397,1,buoy
niihau_2_1391_11191_11822.jpg,141,485,166,510,1,buoy
niihau_2_1391_11191_11822.jpg,272,547,305,582,1,buoy
niihau_2_1391_11191_11822.jpg,412,557,440,587,2,unidentified object
niihau_2_1391_11191_11822.jpg,308,485,344,520,2,unidentified object
niihau_2_1391_11191_11822.jpg,367,465,402,497,2,unidentified object
niihau_2_1391_11191_11822.jpg,400,455,425,479,2,unidentified object
niihau_2_1391_11191_11822.jpg,312,397,344,427,2,unidentified object
niihau_2_1391_11191_11822.jpg,278,385,302,417,2,unidentified object
niihau_2_1391_11191_11822.jpg,292,262,322,287,2,unidentified object
niihau_2_1391_11191_11822.jpg,263,310,320,347,2,unidentified object
niihau_2_1391_11191_11822.jpg,183,350,205,377,2,unidentified object
niihau_2_1391_11191_11822.jpg,185,306,211,325,2,unidentified object
niihau_2_1391_11191_11822.jpg,236,372,255,394,2,unidentified object
niihau_2_1391_11191_11822.jpg,212,335,237,362,2,unidentified object
niihau_2_1391_11191_11822.jpg,65,340,88,372,2,unidentified object
niihau_2_1391_11191_11822.jpg,85,485,115,527,2,unidentified object
niihau_2_1391_11191_11822.jpg,76,527,101,550,2,unidentified object
niihau_2_1391_11191_11822.jpg,377,540,400,560,2,unidentified object
niihau_2_1391_11191_11822.jpg,320,592,350,630,2,unidentified object
niihau_2_1391_11191_11822.jpg,467,612,505,640,2,unidentified object
niihau_2_1391_11191_11822.jpg,339,55,390,158,3,net cloth
niihau_2_1391_11191_11822.jpg,365,315,409,400,3,net cloth
niihau_2_1391_11191_11822.jpg,280,293,360,345,3,net cloth
niihau_2_1391_11210_9216.jpg,544,160,569,186,1,buoy
niihau_2_1391_11210_9216.jpg,540,293,570,320,1,buoy
niihau_2_1391_11210_9216.jpg,512,590,539,610,1,buoy
niihau_2_1391_11210_9216.jpg,255,367,270,392,1,buoy
niihau_2_1391_11210_9216.jpg,575,397,604,420,1,buoy
niihau_2_1391_11210_9216.jpg,422,527,457,565,1,buoy
niihau_2_1391_11210_9216.jpg,397,491,427,520,1,buoy
niihau_2_1391_11210_9216.jpg,181,604,210,632,1,buoy
niihau_2_1391_11210_9216.jpg,234,488,262,519,1,buoy
niihau_2_1391_11210_9216.jpg,493,245,522,277,1,buoy
niihau_2_1391_11210_9216.jpg,619,191,640,217,1,buoy
niihau_2_1391_11210_9216.jpg,579,262,600,291,2,unidentified object
niihau_2_1391_11210_9216.jpg,595,37,620,63,2,unidentified object
niihau_2_1391_11210_9216.jpg,308,417,330,452,2,unidentified object
niihau_2_1391_11210_9216.jpg,577,580,605,609,2,unidentified object
niihau_2_1391_11210_9216.jpg,370,404,395,430,2,unidentified object
niihau_2_1391_11210_9216.jpg,580,539,609,565,2,unidentified object
niihau_2_1391_11210_9216.jpg,567,467,604,502,2,unidentified object
niihau_2_1391_11210_9216.jpg,529,459,550,480,2,unidentified object
niihau_2_1391_11210_9216.jpg,569,310,610,357,2,unidentified object
niihau_2_1391_11210_9216.jpg,295,296,345,344,2,unidentified object
niihau_2_1391_11210_9216.jpg,592,492,620,519,2,unidentified object
niihau_2_1391_11210_9216.jpg,595,439,640,510,2,unidentified object
niihau_2_1391_11210_9216.jpg,567,495,597,527,2,unidentified object
niihau_2_1391_11210_9216.jpg,386,48,409,76,2,unidentified object
niihau_2_1391_11210_9216.jpg,518,522,548,555,2,unidentified object
niihau_2_1391_11210_9216.jpg,355,615,392,640,2,unidentified object
niihau_2_1391_11210_9216.jpg,357,131,385,166,2,unidentified object
niihau_2_1391_11210_9216.jpg,484,0,539,80,3,net cloth
niihau_2_1391_11210_9216.jpg,362,136,440,300,3,net cloth
niihau_2_1391_11210_9216.jpg,169,513,212,560,6,tire
niihau_2_1391_11210_9216.jpg,587,226,627,291,7,processed wood
niihau_2_1391_11210_9216.jpg,529,0,555,49,7,processed wood
niihau_2_1391_11232_11353.jpg,215,258,248,296,1,buoy
niihau_2_1391_11232_11353.jpg,240,612,271,639,1,buoy
niihau_2_1391_11232_11353.jpg,271,66,297,103,2,unidentified object
niihau_2_1391_11232_11353.jpg,199,182,233,218,2,unidentified object
niihau_2_1391_11232_11353.jpg,312,3,337,34,2,unidentified object
niihau_2_1391_11232_11353.jpg,212,148,242,178,2,unidentified object
niihau_2_1391_11232_11353.jpg,238,101,300,151,2,unidentified object
